eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,weaptype1_txt
199111020002,1991,11,2,India,Assam State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199111020011,1991,11,2,India,Assam State,Assassination,Private Citizens & Property,Melee
199111020019,1991,11,2,India,Kashmir State,Armed Assault,Police,Firearms
199111020020,1991,11,2,India,Kashmir State,Armed Assault,Police,Firearms
199111030002,1991,11,3,India,Bombay,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199111040021,1991,11,4,India,Jalandhar,Assassination,Violent Political Party,Firearms
199111040030,1991,11,4,India,Srinigar,Hostage Taking (Kidnapping),Journalists & Media,Firearms
199111080001,1991,11,8,India,Kalyan,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199111090007,1991,11,9,India,Sirsa,Armed Assault,Religious Figures/Institutions,Firearms
199111100002,1991,11,10,India,Pilakhua Town,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199111100009,1991,11,10,India,Perumagauda,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199111120002,1991,11,12,India,Amritsar,Assassination,Educational Institution,Explosives/Bombs/Dynamite
199111130005,1991,11,13,India,Agartala,Assassination,Violent Political Party,Firearms
199111130013,1991,11,13,India,Varanasi,Armed Assault,Private Citizens & Property,Firearms
199111150004,1991,11,15,India,Nandyal District,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199111150039,1991,11,15,India,Amritsar,Assassination,Violent Political Party,Explosives/Bombs/Dynamite
199111160012,1991,11,16,India,Uttar Pradesh,Armed Assault,Private Citizens & Property,Firearms
199111160013,1991,11,16,India,Uttar Pradesh,Assassination,Private Citizens & Property,Firearms
199111210006,1991,11,21,India,Amritsar,Armed Assault,Private Citizens & Property,Firearms
199112010019,1991,12,1,India,Hajera,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199112050001,1991,12,5,India,Pilibhit,Armed Assault,Private Citizens & Property,Firearms
199112050002,1991,12,5,India,Tohana,Armed Assault,Private Citizens & Property,Firearms
199112050003,1991,12,5,India,Pilibhit,Armed Assault,Transportation,Firearms
199112050004,1991,12,5,India,Lakhimpur Kheri,Armed Assault,Private Citizens & Property,Firearms
199112050005,1991,12,5,India,Punjab State,Assassination,Business,Firearms
199112060003,1991,12,6,India,Uttar Pradesh State,Armed Assault,Private Citizens & Property,Firearms
199112130001,1991,12,13,India,Gurdaspur Dist.,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199112190013,1991,12,19,India,Huzurabad,Unknown,Police,Unknown
199112190014,1991,12,19,India,Ramavaram,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199112190015,1991,12,19,India,Nagpur,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199112220006,1991,12,22,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199112230004,1991,12,23,India,Belaganj Village,Assassination,Private Citizens & Property,Firearms
199112260007,1991,12,26,India,Sohian Town,Armed Assault,Transportation,Firearms
199112300003,1991,12,30,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199201060003,1992,1,6,India,Ludhiana,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199201060004,1992,1,6,India,Amritsar,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199201060005,1992,1,6,India,Ludhiana,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199201080013,1992,1,8,India,Kharar,Armed Assault,Business,Firearms
199201080014,1992,1,8,India,Malerkotla,Armed Assault,Business,Firearms
199201160013,1992,1,16,India,Srinigar,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199201170004,1992,1,17,India,Samana,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199201180010,1992,1,18,India,Golwar,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199201190010,1992,1,19,India,Srinigar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199201200008,1992,1,20,India,Srinigar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199201210010,1992,1,21,India,Srinigar,Hostage Taking (Kidnapping),Police,Firearms
199201230007,1992,1,23,India,Jalandhar,Armed Assault,Violent Political Party,Firearms
199201240006,1992,1,24,India,Srinigar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199201290001,1992,1,29,India,New Delhi,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199202010002,1992,2,1,India,Ambaia,Assassination,Government (General),Firearms
199202030002,1992,2,3,India,Sangrur,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199202040005,1992,2,4,India,Srinigar,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199202040013,1992,2,4,India,Sind,Bombing/Explosion,Transportation,Firearms
199202080014,1992,2,8,India,Batmaloo,Hostage Taking (Kidnapping),Government (General),Firearms
199202100002,1992,2,10,India,Patiala District,Assassination,Educational Institution,Unknown
199202100003,1992,2,10,India,Sangrur District,Assassination,Educational Institution,Unknown
199202100004,1992,2,10,India,Sangrur District,Assassination,Educational Institution,Unknown
199202100005,1992,2,10,India,Sangrur District,Assassination,Educational Institution,Unknown
199202100006,1992,2,10,India,Sangrur District,Assassination,Educational Institution,Unknown
199202100007,1992,2,10,India,Sangrur District,Assassination,Educational Institution,Unknown
199202100009,1992,2,10,India,Bombay,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199202110001,1992,2,11,India,Amritsar,Assassination,Violent Political Party,Firearms
199202120007,1992,2,12,India,Bhatinda,Armed Assault,Transportation,Firearms
199202120008,1992,2,12,India,Lucknow,Unknown,Private Citizens & Property,Unknown
199202130012,1992,2,13,India,Bara Village,Armed Assault,Private Citizens & Property,Firearms
199202150006,1992,2,15,India,Ludhiana,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199202160002,1992,2,16,India,Nawapind Shokian,Assassination,Violent Political Party,Firearms
199202170001,1992,2,17,India,Punjah State,Unknown,Business,Unknown
199202180018,1992,2,18,India,Srinigar,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199202180022,1992,2,18,India,Srinigar,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199202190007,1992,2,19,India,Ludhiana,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199202200001,1992,2,20,India,Rue Kalan,Assassination,Private Citizens & Property,Firearms
199202230005,1992,2,23,India,Srinigar,Armed Assault,Terrorists/Non-State Militia,Firearms
199202240003,1992,2,24,India,Amritsar,Assassination,Private Citizens & Property,Firearms
199202250008,1992,2,25,India,Chandigarh,Armed Assault,Business,Firearms
199203010009,1992,3,1,India,Kamoke Village,Armed Assault,Police,Firearms
199203010017,1992,3,1,India,Watapura-Bandipura,Hostage Taking (Kidnapping),Government (General),Unknown
199203030003,1992,3,3,India,Jillan,Assassination,Government (General),Explosives/Bombs/Dynamite
199203030016,1992,3,3,India,Srinigar,Hostage Taking (Kidnapping),Educational Institution,Firearms
199203040006,1992,3,4,India,Bombay,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
199203040009,1992,3,4,India,Bombay,Armed Assault,Police,Firearms
199203060013,1992,3,6,India,Srinigar,Hostage Taking (Kidnapping),Government (General),Firearms
199203070015,1992,3,7,India,Srinigar,Hostage Taking (Kidnapping),Journalists & Media,Firearms
199203100002,1992,3,10,India,Ghawaden Kothi,Armed Assault,Business,Firearms
199203110011,1992,3,11,India,New Delhi,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary
199203130012,1992,3,13,India,Puhroo,Armed Assault,Police,Firearms
199203140004,1992,3,14,India,Ludhiana,Assassination,Private Citizens & Property,Firearms
199203140013,1992,3,14,India,Ludhiana,Armed Assault,Business,Firearms
199203140014,1992,3,14,India,Mogsangei,Armed Assault,Government (General),Firearms
199203140015,1992,3,14,India,Srinigar,Armed Assault,Police,Firearms
199203170011,1992,3,17,India,Bareilly,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199203180001,1992,3,18,India,Ludhiana,Armed Assault,Business,Firearms
199203210009,1992,3,21,India,Ahmedgarh,Armed Assault,Private Citizens & Property,Firearms
199203270001,1992,3,27,India,Gherimandi,Assassination,Private Citizens & Property,Firearms
199203290011,1992,3,29,India,Jamshedpur,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
199203300018,1992,3,30,India,Srinigar,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199203310007,1992,3,31,India,Ayodhya,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199204010002,1992,4,1,India,Ludhiana,Assassination,Police,Explosives/Bombs/Dynamite
199204020018,1992,4,2,India,Batala,Armed Assault,Military,Firearms
199204020019,1992,4,2,India,Ludhiana,Armed Assault,Military,Firearms
199204030001,1992,4,3,India,Amritsar,Assassination,Military,Firearms
199204040008,1992,4,4,India,Gizzer Village,Armed Assault,Police,Firearms
199204040009,1992,4,4,India,Bandipore,Armed Assault,Police,Firearms
199204040011,1992,4,4,India,Guwahati,Hostage Taking (Kidnapping),Business,Firearms
199204040012,1992,4,4,India,Kupwara,Hostage Taking (Kidnapping),Police,Firearms
199204080010,1992,4,8,India,Doda,Bombing/Explosion,Police,Firearms
199204080011,1992,4,8,India,Sopore District,Armed Assault,Military,Firearms
199204090001,1992,4,9,India,Srinigar,Assassination,Private Citizens & Property,Firearms
199204130013,1992,4,13,India,Ludhiana,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199204130014,1992,4,13,India,Ludhiana,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199204130021,1992,4,13,India,Sopore,Armed Assault,Police,Firearms
199204160001,1992,4,16,India,Thuth Dhandari,Armed Assault,Private Citizens & Property,Firearms
199204160020,1992,4,16,India,Thuth Dhandari,Armed Assault,Military,Firearms
199204230005,1992,4,23,India,New Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199204240002,1992,4,24,India,New Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199204250003,1992,4,25,India,New Delhi,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199204250005,1992,4,25,India,Anantnag,Armed Assault,Police,Firearms
199204260003,1992,4,26,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199204260006,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260007,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260008,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260009,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260010,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260011,1992,4,26,India,Srinigar,Armed Assault,Police,Firearms
199204260012,1992,4,26,India,Wasoora,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199204260013,1992,4,26,India,Lapur,Armed Assault,Police,Firearms
199204270002,1992,4,27,India,Baramulla,Assassination,Government (General),Firearms
199204270007,1992,4,27,India,Pishikash,Armed Assault,Business,Firearms
199204280001,1992,4,28,India,Pandori Barach,Assassination,Religious Figures/Institutions,Firearms
199205060002,1992,5,6,India,Delhi,Assassination,Government (Diplomatic),Firearms
199205060017,1992,5,6,India,Patiala,Armed Assault,Government (General),Firearms
199205070007,1992,5,7,India,Jalandhar-Amritsar,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199205070013,1992,5,7,India,Karnal District,Armed Assault,Business,Firearms
199205080014,1992,5,8,India,Nagaland State,Armed Assault,Private Citizens & Property,Firearms
199205090002,1992,5,9,India,Amritson,Assassination,Government (General),Explosives/Bombs/Dynamite
199205100002,1992,5,10,India,New Delhi,Assassination,Government (General),Firearms
199205100015,1992,5,10,India,Bhair Pura,Armed Assault,Private Citizens & Property,Firearms
199205150011,1992,5,15,India,Srinigar,Armed Assault,Police,Firearms
199205150012,1992,5,15,India,Srinigar,Armed Assault,Police,Firearms
199205160009,1992,5,16,India,Baramula Area,Armed Assault,Police,Firearms
199205160010,1992,5,16,India,New Delhi,Armed Assault,Government (General),Firearms
199205160011,1992,5,16,India,Kupwara,Armed Assault,Police,Firearms
199205180001,1992,5,18,India,Kharar,Assassination,Violent Political Party,Firearms
199205180009,1992,5,18,India,Dharamkut,Armed Assault,Police,Firearms
199205180014,1992,5,18,India,Patiala,Hostage Taking (Kidnapping),Journalists & Media,Firearms
199205200014,1992,5,20,India,Rampura,Armed Assault,Police,Firearms
199205240001,1992,5,24,India,Mansa,Assassination,Business,Firearms
199205240004,1992,5,24,India,Kunjikulam,Bombing/Explosion,Journalists & Media,Explosives/Bombs/Dynamite
199205250002,1992,5,25,India,Rampur District,Assassination,Transportation,Firearms
199205250003,1992,5,25,India,Rampur District,Armed Assault,Private Citizens & Property,Firearms
199205250004,1992,5,25,India,Rampur District,Assassination,Private Citizens & Property,Firearms
199205250005,1992,5,25,India,Bilaspur,Assassination,Transportation,Firearms
199205250010,1992,5,25,India,Sopore,Armed Assault,Police,Firearms
199205300005,1992,5,30,India,Ludhiana,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199206040003,1992,6,4,India,Madhya Pradesh State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199206060008,1992,6,6,India,Bombay,Hostage Taking (Kidnapping),Government (General),Unknown
199206100001,1992,6,10,India,Kalikewal,Armed Assault,Private Citizens & Property,Firearms
199206160003,1992,6,16,India,Srinigar,Assassination,Business,Firearms
199206160012,1992,6,16,India,West Bengal,Unknown,Private Citizens & Property,Unknown
199206230009,1992,6,23,India,Srinigar,Armed Assault,Police,Firearms
199206250001,1992,6,25,India,Kilariapur,Assassination,Private Citizens & Property,Firearms
199207060009,1992,7,6,India,Amristar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199207090001,1992,7,9,India,Srinigar,Assassination,Police,Firearms
199207090011,1992,7,9,India,Srinigar,Armed Assault,Police,Firearms
199207130001,1992,7,13,India,Gurbux Nagar,Assassination,Private Citizens & Property,Firearms
199207160011,1992,7,16,India,Srinigar,Armed Assault,Military,Firearms
199207190013,1992,7,19,India,Poonthura,Armed Assault,Military,Firearms
199207200016,1992,7,20,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199207200017,1992,7,20,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199207200018,1992,7,20,India,Trivandrum,Armed Assault,Private Citizens & Property,Firearms
199207300005,1992,7,30,India,Srinigar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199208020001,1992,8,2,India,Pilibhut,Armed Assault,Private Citizens & Property,Firearms
199208020009,1992,8,2,India,Gulmarg,Armed Assault,Military,Firearms
199208030005,1992,8,3,India,Rae Bareli,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199208030016,1992,8,3,India,Batala,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199208030021,1992,8,3,India,Jammu State,Hostage Taking (Kidnapping),Business,Firearms
199208040016,1992,8,4,India,Srinigar,Hostage Taking (Kidnapping),Military,Firearms
199208050017,1992,8,5,India,Mahur,Armed Assault,Police,Firearms
199208090001,1992,8,9,India,Barnala,Armed Assault,Police,Firearms
199208090002,1992,8,9,India,Barnala,Assassination,Police,Firearms
199208090003,1992,8,9,India,Barnala,Assassination,Police,Firearms
199208090004,1992,8,9,India,Barnala,Assassination,Police,Firearms
199208130002,1992,8,13,India,Tarsikha,Assassination,Police,Firearms
199208130003,1992,8,13,India,Punjab State,Assassination,Police,Firearms
199208130004,1992,8,13,India,Hoshiapur,Assassination,Police,Firearms
199208130011,1992,8,13,India,Nagaland (town not stated),Armed Assault,Government (General),Firearms
199208130013,1992,8,13,India,Bombay,Hostage Taking (Kidnapping),Business,Firearms
199208200008,1992,8,20,India,Sailen,Armed Assault,Police,Firearms
199208240001,1992,8,24,India,Gudur,Assassination,Government (General),Firearms
199208260002,1992,8,26,India,Babural,Assassination,Police,Firearms
199208260017,1992,8,26,India,Jammu,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199208300006,1992,8,30,India,Kila Shahpur,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199208310001,1992,8,31,India,Srinigar,Assassination,Educational Institution,Firearms
199208310005,1992,8,31,India,Sandhan,Armed Assault,Police,Firearms
199208310009,1992,8,31,India,Srinigar,Hostage Taking (Kidnapping),Educational Institution,Unknown
199209020013,1992,9,2,India,Srinigar,Armed Assault,Military,Firearms
199209020014,1992,9,2,India,Srinigar,Armed Assault,Military,Firearms
199209040011,1992,9,4,India,Andhra Pradesh State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199209100020,1992,9,10,India,Shillong,Armed Assault,Police,Firearms
199209100021,1992,9,10,India,Aizawl,Unarmed Assault,Business,Other
199209110014,1992,9,11,India,Sopore,Armed Assault,Military,Firearms
199209130001,1992,9,13,India,Dadri,Assassination,Government (General),Unknown
199209150005,1992,9,15,India,Ranchi,Armed Assault,Transportation,Incendiary
199209150006,1992,9,15,India,Singhbum District,Armed Assault,Transportation,Incendiary
199209150007,1992,9,15,India,Jamshedpur,Armed Assault,Private Citizens & Property,Incendiary
199209150011,1992,9,15,India,Srinigar,Armed Assault,Private Citizens & Property,Firearms
199209160003,1992,9,16,India,Ranchi,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199209170004,1992,9,17,India,Bihar State,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199209190001,1992,9,19,India,Srinigar,Assassination,Military,Firearms
199209210003,1992,9,21,India,Muzaffarabad *,Assassination,Government (General),Firearms
199209230001,1992,9,23,India,Uttar Pradesh State,Assassination,Government (General),Firearms
199209230010,1992,9,23,India,Uttar Pradesh State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199209240007,1992,9,24,India,Daurpur,Unknown,Military,Unknown
199209280004,1992,9,28,India,Pathankot,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199210020001,1992,10,2,India,Batakote,Armed Assault,Military,Firearms
199210040001,1992,10,4,India,Srinigar,Armed Assault,Military,Firearms
199210040002,1992,10,4,India,Ganganagar,Armed Assault,Police,Firearms
199210060001,1992,10,6,India,Bihar State,Unknown,Religious Figures/Institutions,Unknown
199210070002,1992,10,7,India,Tripura State,Armed Assault,Police,Firearms
199210070008,1992,10,7,India,Digiana,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199210090001,1992,10,9,India,Ratzul,Armed Assault,Police,Firearms
199210090009,1992,10,9,India,Joshimath,Assassination,Private Citizens & Property,Unknown
199210100003,1992,10,10,India,Chakakujra,Armed Assault,Police,Firearms
199210130013,1992,10,13,India,Jullundhur,Assassination,Government (General),Unknown
199210130023,1992,10,13,India,Assam State,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199210160007,1992,10,16,India,Srinigar,Hostage Taking (Kidnapping),Government (General),Firearms
199210170004,1992,10,17,India,Panjwar,Assassination,Police,Firearms
199210200003,1992,10,20,India,Sangam,Armed Assault,Military,Firearms
199210210002,1992,10,21,India,Assam State,Armed Assault,Business,Firearms
199210210003,1992,10,21,India,Srinigar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199210210007,1992,10,21,India,Srinigar,Assassination,Police,Firearms
199210240010,1992,10,24,India,Chintapalli,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199210260004,1992,10,26,India,Srinigar,Armed Assault,Police,Firearms
199210270004,1992,10,27,India,Donkarayi,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199210270005,1992,10,27,India,Lamphel District,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199210280006,1992,10,28,India,Bandipora,Armed Assault,Police,Firearms
199210280007,1992,10,28,India,Srinigar,Armed Assault,Police,Firearms
199210290002,1992,10,29,India,Srinigar,Armed Assault,Police,Firearms
199210300009,1992,10,30,India,Jagraon,Armed Assault,Private Citizens & Property,Firearms
199210300010,1992,10,30,India,Payal,Assassination,Private Citizens & Property,Firearms
199210310003,1992,10,31,India,Jammu,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199211020008,1992,11,2,India,Murshidabad District,Facility/Infrastructure Attack,Government (General),Incendiary
199211190012,1992,11,19,India,Delhi,Assassination,Government (General),Firearms
199211210007,1992,11,21,India,Guwahati,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199211210008,1992,11,21,India,Guwahati,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199211220007,1992,11,22,India,Methewal,Assassination,Private Citizens & Property,Firearms
199211220010,1992,11,22,India,Bilasipara,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199211300002,1992,11,30,India,Srinigar,Armed Assault,Military,Firearms
199212010002,1992,12,1,India,Karimnagar District,Armed Assault,Police,Firearms
199212010024,1992,12,1,India,Sidhwan,Armed Assault,Transportation,Firearms
199212020002,1992,12,2,India,Vijaypur,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199212020003,1992,12,2,India,Bishnah,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199212020004,1992,12,2,India,Gatta Badshah,Armed Assault,Police,Firearms
199212050001,1992,12,5,India,Srinigar,Assassination,Private Citizens & Property,Firearms
199212060001,1992,12,6,India,Ayodhya,Unknown,Religious Figures/Institutions,Unknown
199212070006,1992,12,7,India,Madya Pradesh,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary
199212070007,1992,12,7,India,West Bengal,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary
199212070017,1992,12,7,India,Jaipur,Unknown,Private Citizens & Property,Unknown
199212070018,1992,12,7,India,Hyderabad,Armed Assault,Private Citizens & Property,Melee
199212070019,1992,12,7,India,Gujarat,Armed Assault,Private Citizens & Property,Melee
199212070020,1992,12,7,India,Bombay,Unarmed Assault,Government (General),Melee
199212080016,1992,12,8,India,Dobaka,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
199212080018,1992,12,8,India,Bombay,Unknown,Government (Diplomatic),Unknown
199212080019,1992,12,8,India,Bombay,Armed Assault,Private Citizens & Property,Incendiary
199212090013,1992,12,9,India,Bombay,Unarmed Assault,Government (Diplomatic),Melee
199212090014,1992,12,9,India,Assam State,Unknown,Private Citizens & Property,Unknown
199212090015,1992,12,9,India,Bombay,Unarmed Assault,Private Citizens & Property,Melee
199212160001,1992,12,16,India,Tripura State,Armed Assault,Government (General),Firearms
199212180002,1992,12,18,India,Bombay,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199212210001,1992,12,21,India,Sipaihar,Hostage Taking (Kidnapping),Business,Firearms
199212230003,1992,12,23,India,Ahmedabad,Armed Assault,Private Citizens & Property,Melee
199212310001,1992,12,31,India,Khanna area,Assassination,Private Citizens & Property,Firearms
199212310003,1992,12,31,India,Bhatghar,Armed Assault,Police,Firearms
199212310004,1992,12,31,India,Gurdaspur,Armed Assault,Police,Firearms
199401020006,1994,1,2,India,Kashmir State,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199401090008,1994,1,9,India,Pulwama,Armed Assault,Military,Firearms
199401130004,1994,1,13,India,Madras,Hijacking,Airports & Aircraft,Fake Weapons
199401210009,1994,1,21,India,Hardwar,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199401250009,1994,1,25,India,Srinigar,Armed Assault,Police,Firearms
199401260013,1994,1,26,India,Srinigar,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199401270013,1994,1,27,India,Kupwara,Armed Assault,Military,Firearms
199401300005,1994,1,30,India,Doda,Armed Assault,Government (General),Firearms
199401300006,1994,1,30,India,New Deli,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199401300007,1994,1,30,India,New Deli,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199402090006,1994,2,9,India,Kanpur,Assassination,Government (General),Incendiary
199402140010,1994,2,14,India,Assam,Assassination,Business,Firearms
199402230011,1994,2,23,India,Jammu,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199403180009,1994,3,18,India,Jammu,Assassination,Government (General),Firearms
199403260010,1994,3,26,India,Srinigar,Armed Assault,Government (General),Firearms
199403270016,1994,3,27,India,Rajaori,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199403290011,1994,3,29,India,Srinigar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199404040009,1994,4,4,India,Lucknow,Assassination,Government (General),Melee
199404090019,1994,4,9,India,Mehsana,Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
199404140006,1994,4,14,India,Baramulla District,Armed Assault,Military,Firearms
199404140007,1994,4,14,India,Baramulla,Armed Assault,Military,Firearms
199404140008,1994,4,14,India,Anantnag district,Armed Assault,Police,Firearms
199404150003,1994,4,15,India,Ukhrul,Armed Assault,Police,Firearms
199404300014,1994,4,30,India,Dimapur,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199404300015,1994,4,30,India,Hozeau,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199405070010,1994,5,7,India,Bombay,Assassination,Business,Firearms
199405080010,1994,5,8,India,Sikkim State,Assassination,Government (General),Explosives/Bombs/Dynamite
199405080011,1994,5,8,India,Sikkim State,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199405090009,1994,5,9,India,Bairokundu,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199405090010,1994,5,9,India,Udalguri,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199405090011,1994,5,9,India,Varanasi,Assassination,Journalists & Media,Firearms
199405110009,1994,5,11,India,Gayzing,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199405270010,1994,5,27,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199405270015,1994,5,27,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199405270016,1994,5,27,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199405270017,1994,5,27,India,Assam State,Armed Assault,Private Citizens & Property,Firearms
199406030009,1994,6,3,India,Srinigar,Armed Assault,Government (General),Firearms
199406050008,1994,6,5,India,Rajnandgaon,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199406060006,1994,6,6,India,Pahalgam,Hostage Taking (Kidnapping),Tourists,Unknown
199406200003,1994,6,20,India,Anantnag,Hostage Taking (Kidnapping),Government (General),Firearms
199406300002,1994,6,30,India,Cuttack,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199407130007,1994,7,13,India,Barpeta District,Unknown,Police,Unknown
199407140008,1994,7,14,India,Anandabajarin Gobardhan,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199407160006,1994,7,16,India,Jammu,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199407200006,1994,7,20,India,New Dehli,Unknown,Government (Diplomatic),Unknown
199407200007,1994,7,20,India,New Dehli,Unknown,Military,Unknown
199407210013,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210014,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210015,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210016,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210017,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210023,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210024,1994,7,21,India,Unknown,Armed Assault,Private Citizens & Property,Melee
199407210040,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210041,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
199407210042,1994,7,21,India,Barpeta District,Armed Assault,Private Citizens & Property,Incendiary
