Muslim Separatists,Sopore,19,34.286763,74.462401
Muslim Militants,Sopore District,20,34.273132,74.449449
Gunmen,"Sopore, Kashmir",1,34.286763,74.462401
Muslim Separatists,Srinaga,19,34.125541,74.944258
Al-Umar Mujahideen,Srinagar,4,34.125541,74.944258
Harakat ul-Mujahidin (HuM),Srinagar,1,34.125541,74.944258
Hizbul Mujahideen (HM),Srinagar,5,34.125541,74.944258
Jamiat ul-Mujahedin (JuM),Srinagar,3,34.125541,74.944258
Jammu and Kashmir Liberation Front,Srinagar,39,34.125541,74.944258
Kashmiri Militants,Srinagar,27,34.125541,74.944258
Lashkar-e-Taiba (LeT),Srinagar,2,34.125541,74.944258
Muslim Militants,Srinagar,20,34.125541,74.944258
Muslim Separatists,Srinagar,19,34.125541,74.944258
Other,Srinagar,2,34.125541,74.944258
Separatists,Srinagar,9,34.125541,74.944258
Tehrik al-Mojahedin,Srinagar,1,34.125541,74.944258
Al Jehad,"Srinagar, J&K",1,34.077217,74.76388
Ikhwan Jammu and Kashmir,"Srinagar, J+K",1,34.083671,74.797282
Separatists,"Srinagar, J+K",9,34.083671,74.797282
Muslim Separatists,"Srinagar, Jammu and Kashmir State",19,34.09403,74.761138
Muslim Separatists,Srinagar-Jammu Highway,19,34.125541,74.944258
Dukhta-ran-e-Millat,Srinager,1,34.125541,74.944258
Kashmiri Militants,Srinager,27,34.125541,74.944258
Separatists,"Srinajan, J+K",9,34.076175,74.828761
Hizbul Mujahideen (HM),Srinajar,5,34.125541,74.944258
Kashmiri Militants,Srinajar,27,34.125541,74.944258
Muslim Separatists,Srinajar,19,34.125541,74.944258
Muslims,Srinajar,1,34.125541,74.944258
Separatists,Srinajar,9,34.125541,74.944258
Separatists,"Srinajar, J+K",9,34.024998,74.817268
Muslim Separatists,Sringar,19,34.125541,74.944258
Kashmiri Hizballah,"Sringar, Jammu and Kashmir State",2,34.09403,74.761138
Achwan-I-Mushbani,Srinigar,1,34.125541,74.944258
al-Fatah,Srinigar,1,34.125541,74.944258
Allah's Tigers,Srinigar,1,34.125541,74.944258
Al-Umar Mujahideen,Srinigar,4,34.125541,74.944258
Hizbul Mujahideen (HM),Srinigar,5,34.125541,74.944258
Ikhwan-ul-Muslimeen,Srinigar,2,34.125541,74.944258
Jammu and Kashmir Liberation Front,Srinigar,39,34.125541,74.944258
Kashmiri Hizballah,Srinigar,2,34.125541,74.944258
Kashmiri Militants,Srinigar,27,34.125541,74.944258
Lashkari-e-Adam (Army of Adam),Srinigar,1,34.125541,74.944258
Moslem Janbaz Force,Srinigar,2,34.125541,74.944258
Mujahideen Kashmir,Srinigar,3,34.125541,74.944258
Muslim Brotherhood,Srinigar,2,34.125541,74.944258
Muslim Militants,Srinigar,20,34.125541,74.944258
Muslim Separatists,Srinigar,19,34.125541,74.944258
Sikh Extremists,Srinigar,33,34.125541,74.944258
Liberation Tigers of Tamil Eelam (LTTE),Sriperumpudur,2,12.933123,79.9196
Kashmiri Militants,Sumber Jammu & Kashmir,27,33.778175,76.576171
Communist Party of India- Marxist-Leninist,Sursand District,1,26.644848,85.719254
Sikh Extremists,Tada,33,13.589216,80.028342
Liberation Tigers of Tamil Eelam (LTTE),Tamil Nadu State,2,8.372336,77.245431
Sikh Extremists,Taran Taran,33,26.167993,87.54926
Sikh Extremists,Tarn Taran,33,31.461673,74.926723
Lashkar-e-Taiba (LeT),Tehsil Goal,2,29.529447,75.031911
Tribal Separatists,Teliamura,1,23.841058,91.627699
Kuki tribesmen,Thanlon,1,24.264711,93.282256
Separatists,"Thoubal D., Manipur",9,24.644924,93.99929
United Liberation Front of Assam (ULFA),Tinsukia,14,27.492191,95.346775
United Liberation Front of Assam (ULFA),Tinsukia District,14,27.529131,95.645795
Other,Tiruchi,2,10.790483,78.704673
All India Anna Dravida Munetra Kazgan Party,Tiruchirappali,1,10.790483,78.704673
Sikh Extremists,Tohana,33,29.716313,75.905675
National Liberation Front of Tripura (NLFT),Tripura,1,23.940848,91.988153
All Tripura Tiger Force (ATTF),Tripura State,2,23.840784,91.284815
Muslim Militants,Trivandrum,20,8.524139,76.936638
Separatists,"Tronglow-Kanghphal, Manipur",9,24.663717,93.906269
Naga People,Tulane,2,37.729534,-122.416792
U/I Islamic Separatists,U/I Village,2,33.720577,-116.215562
Kashmiri Militants,"U/I Village, Doda District",27,30.383811,74.638579
National Democratic Front of Bodoland (NDFB),Udalguri,5,26.746018,92.095943
National Democratic Front of Bodoland (NDFB),"Udalguri Area, Assam State",5,26.746018,92.095943
National Democratic Front of Bodoland (NDFB),"Udalguri, Darrang D., Assam S",5,26.746018,92.095943
National Socialist Council of Nagaland,Ukhrul,1,25.095386,94.361652
Sikh Extremists,Uttar Pradesh,33,26.846709,80.946159
Sikh Extremists,Uttar Pradesh State,33,26.472096,83.785726
Hindu Group,Varanasi,2,25.317645,82.973914
All India Anna Dravida Munetra Kazgan Party,Vazhapadi,1,11.655481,78.401263
People's War Group (PWG),Velpur,2,16.149505,79.861883
Muslim Separatists,Wahabpura,19,29.044421,78.185655
Naxalites,Warangal,3,17.968901,79.594054
People's War Group (PWG),"Warangal D., Andhra Pradesh",2,17.012397,80.370584
Naxalites,Warangal District,3,17.968901,79.594054
People's War Group (PWG),"Warangal, Andhra Pradesh",2,17.012397,80.370584
People's War Group (PWG),Warangel Andhra Pradesh,2,17.012397,80.370584
Hizbul Mujahideen (HM),Waripura,5,23.940848,91.988153
Kashmiri Militants,Wasoora,27,33.834629,74.980785
Communist Trade Union Workers,West Bengal,1,22.986757,87.854976
Muslim Militants,West Bengal,20,22.986757,87.854976
National Socialist Council of Nagaland,Wokha,1,26.091035,94.258974
National Socialist Council of Nagaland,"Wokha D., Nagaland",1,26.091035,94.258974
People's War Group (PWG),Yacharam,2,17.045008,78.659731
Sikh Extremists,Zira,33,30.968531,74.98809
